Pressure, Conductivity, Temperature, Density, Sound_Speed
11185.30664, 3.43774, 2.4583, 1.07449528221829, 1653.63839331589,
11192.033203, 3.43795, 2.4634, 1.07451580857751, 1653.77254570463,
11199.802734, 3.4382, 2.4645, 1.07454453441756, 1653.91539984346,
11206.867187, 3.43842, 2.4671, 1.07456893353064, 1654.04926161756,
11213.916992, 3.43869, 2.4654, 1.07459814330676, 1654.17260727274,
11220.83496, 3.43892, 2.4695, 1.07462054277986, 1654.30784656018,
11228.441406, 3.43916, 2.4677, 1.07465159058482, 1654.44031396918,
11235.52539, 3.43939, 2.4725, 1.07467385232706, 1654.5802501472,
11242.458007, 3.43966, 2.4742, 1.07469911111409, 1654.71018528748,
11248.433593, 3.43988, 2.4713, 1.07472529402543, 1654.81090448141,
11248.545898, 3.4396, 2.4697, 1.07472502680902, 1654.80496313094,
11248.588867, 3.43956, 2.4696, 1.07472495173212, 1654.80491484121,
11248.615234, 3.4392, 2.4699, 1.07472174606881, 1654.80119630274,
11248.634765, 3.43917, 2.4697, 1.0747217737921, 1654.80061884571,
11248.685546, 3.43914, 2.4699, 1.0747214991143, 1654.80160846096,
11248.689453, 3.43915, 2.4697, 1.07472180314494, 1654.80130574651,
11248.698242, 3.43913, 2.4697, 1.07472166848137, 1654.80118555296,
11248.77246, 3.43913, 2.4696, 1.07472203721108, 1654.80223621969,
11248.783203, 3.43913, 2.4696, 1.07472207560037, 1654.80242512628,
11248.84375, 3.43912, 2.4696, 1.07472220892505, 1654.80335242388,
11248.887695, 3.43908, 2.4697, 1.07472193030276, 1654.80383007457,
11248.89746, 3.43911, 2.47, 1.07472190375333, 1654.80517707379,
11248.986328, 3.43913, 2.4702, 1.074722180352, 1654.80752326137,
11249.008789, 3.43916, 2.47, 1.07472271674834, 1654.80782154103,
11249.021484, 3.43922, 2.4702, 1.07472305328226, 1654.80937775505,
11249.045898, 3.43914, 2.4694, 1.07472330438997, 1654.80667297994,
11249.070312, 3.43914, 2.4694, 1.07472339163113, 1654.80710227975,
11249.097656, 3.43911, 2.4695, 1.07472313671832, 1654.80742538443,
11249.15625, 3.43915, 2.4695, 1.07472367823946, 1654.80900519105,
11249.183593, 3.43918, 2.4694, 1.07472412857245, 1654.8096437127,
11249.242187, 3.4392, 2.4694, 1.07472450402346, 1654.81094877896,
11249.286132, 3.4394, 2.4693, 1.07472642530772, 1654.81421452985,
11249.310546, 3.43941, 2.4694, 1.07472649205917, 1654.81503558016,
11249.362304, 3.43934, 2.4694, 1.07472609575303, 1654.81498411046,
11249.376953, 3.43924, 2.4693, 1.07472542125903, 1654.81361361488,
11249.432617, 3.43913, 2.4696, 1.07472439621975, 1654.81384452809,
11249.454101, 3.43908, 2.4694, 1.07472426485058, 1654.81302667334,
11249.455078, 3.43906, 2.4693, 1.07472420578838, 1654.81251471764,
11249.472656, 3.43891, 2.4693, 1.07472302308103, 1654.81076326291,
11249.487304, 3.43892, 2.4693, 1.07472315845861, 1654.81115820684,
